Gene_Symbol,Score
CTD-3193K9.4,0.1162530356827452
RGS1,0.11624112958918509
RP11-352M15.2,0.11618161215897227
PDLIM4,0.11615377069465027
PRMT2,0.11613539550175367
BTBD10,0.11613129333427424
MMAA,0.11611394407444448
CNKSR2,0.1160571134057305
EPB41,0.11601503057440232
PAG1,0.11600319240876378
ARL2BP,0.11592216298240005
CHCHD2,0.11589320835048889
CCL24,0.11579937124062911
EIF4EBP1,0.11577833003410687
BMPER,0.11577204994650059
NSA2,0.11576512646810144
MUT,0.11575647832050409
MBD3L1,0.11575136900315341
CYP2A7,0.11574298782069026
SMYD3,0.11573353763041794
WBP2NL,0.11571101818583784
HNRNPD,0.115663777373476
HAO1,0.11564994256327576
EIF3L,0.115575239274892
BACE2,0.11551418735390101
COX7B,0.11544448696267129
DNMT3B,0.11542149195752494
AC009948.5,0.11536887276327387
IFI35,0.11535258848544894
ESRRB,0.11534238949470343
PRDX3,0.11533325339264211
LIFR,0.11532404806121099
SHKBP1,0.1152828224057511
DTX1,0.11526472056576464
FERMT3,0.1152417513618248
GSTT2B,0.11521090366498377
CNN2,0.11515758836229956
BTN3A2,0.1151284017467718
FDX1,0.11507343301749606
H6PD,0.11504477789577616
DLX5,0.11502805853480769
EIF3M,0.11496950357582736
LPAR5,0.11495974755191818
PTP4A3,0.11493074018888483
IL3,0.11492683492861067
PRMT9,0.11487819513800923
PLA2G4E,0.11487438329991428
TUFM,0.11486028781437518
LTBP3,0.11485600056564471
SMIM24,0.11480835912222687
FREM2,0.11479779152642378
BTC,0.11478360285644518
PDIA4,0.11472047899441751
CDO1,0.11467010939764177
KBTBD2,0.11464814953608915
RSL24D1,0.11464695399775193
EIF2S3,0.11464086508884908
STEAP3,0.11457381098480857
DPH1,0.1145396066190269
S100A10,0.11449369705780676
PLA2G4D,0.11445261820094055
CRABP2,0.11434472699684695
JUP,0.11434192778456431
AGXT,0.11430098570275826
CYP26A1,0.11429264549877294
MACC1,0.11428295593822535
IGKV2D-29,0.11425379336033659
PWWP2B,0.11421655815190818
SLC52A1,0.1141733848335082
EIF4B,0.1141654744362528
ADAMTS4,0.1141343538615116
MAGIX,0.11412802175228298
GFPT1,0.11412707245455056
PABPC1L,0.11410148033572087
DERL2,0.11401010233478592
UBE2N,0.11396420657108597
HMGN1,0.11395400757543439
SLC5A12,0.11394307171445761
RASSF5,0.11384101268548519
PHYKPL,0.11382668456719275
ZNF33A,0.11369963124595173
TMEM219,0.11369939135725182
NANS,0.11366389845293912
CPE,0.11364703233520446
TECTB,0.11363241993216061
ARHGAP44,0.11363208396644087
NFE2,0.11361804318472124
SLC5A3,0.11361228875822099
UCP1,0.1135982772354791
HIGD1A,0.11359460918886083
GLI1,0.11358097595001704
STAR,0.11344618889778246
ANO6,0.11337339493017573
DMPK,0.11337005669427913
TMCO6,0.11331824241925936
SFXN5,0.11331364632635205
COX8C,0.11324090155431499
ABCG4,0.11321795616585217
IRF9,0.11318572440700192
KRTCAP2,0.11315023435069849
ALDOC,0.11314895887081311
UGT2B28,0.11314569175750222
SYT7,0.11308849017834555
HSPD1,0.11307262889223568
SELO,0.11305255539461248
SECISBP2L,0.11303254457046613
USP15,0.11301807289467014
UBA7,0.11299075123672786
RUNX1,0.11298737848564178
PPP1CC,0.11298016615010387
SCEL,0.11292110758421664
SALL4,0.11284458533621433
MICB,0.1128337990619318
TIMMDC1,0.11275757366130912
ERCC6L2,0.11275357940796771
ATP1A3,0.11274058852258084
NCOR1,0.1127202903752259
MAN2B2,0.11268925268759711
UFSP1,0.11268372094214679
PLA2G4B,0.11267536209969853
TRIB3,0.11265034386602912
LAMP5,0.11261632992048423
USF3,0.11258888345509444
RHO,0.11255648669712393
BTBD3,0.11255360948699009
GDF10,0.11254965032344999
BST1,0.11254884747284877
TMPRSS4,0.1124942663985764
ITGA3,0.11248882826327344
EBI3,0.11248554817807938
DLGAP1-AS1,0.11247168745932054
CD69,0.11244034040757145
SLC6A11,0.11236211950428038
ARHGAP26,0.11234741469182524
SRP9,0.11224011372618836
HIGD2A,0.112220360600704
HNRNPM,0.11220703796713627
CPLX4,0.112149349633765
GZF1,0.11202963044532216
SPARC,0.1119792025894828
TMED2,0.11197588358290167
SPIC,0.11191484301287141
PYDC1,0.11189797564560211
GABPB2,0.11183901523462392
PIK3AP1,0.11181102621989225
TNFRSF13B,0.11174321713959534
RAB3A,0.11169396053028191
SIGLEC6,0.11168394359756878
HLX,0.11158511414325961
SPG21,0.11157308231085883
PSAP,0.11152943090103928
NEK6,0.11152274036449938
GRHL3,0.11151907050129573
BSCL2,0.11149374940024714
DLG4,0.11145343068846414
HOXB-AS1,0.11142351936496295
TSC22D3,0.11140683444930632
SERPINA6,0.11134247581260287
EFNB3,0.11131377440208645
IL37,0.1112467163841433
NCOA3,0.11122986475299335
ZC3H12A,0.11122976238694027
BAK1,0.11118758348484503
BOLA2,0.11118053603952832
GGT2,0.11117285095031959
SLC30A4,0.11111078386592221
SFTPB,0.11105640649193138
ETNK2,0.11104487094809073
TCEAL3,0.11103614430723602
IL20RB,0.11101235832864609
METTL13,0.11100700239295336
SLC2A3,0.11097219951281168
UMAD1,0.11094768122187712
PTPN1,0.11093340633911075
ACSL6,0.11080726335307312
TNRC18,0.11077934134678874
TOX3,0.110682909311273
OSBPL7,0.11067691990333706
DIRAS1,0.1104898587383134
RIN1,0.11047313593147212
RGS6,0.11046906133996603
MEP1A,0.11043984400469437
NEK1,0.1104352224087603
SPRR2A,0.11039413025719569
CSGALNACT1,0.11037736628981065
SRY,0.11030504742904468
PWP2,0.11027971599232966
DLK1,0.11020536470161191
PHKA1,0.11020013773618642
PLEK,0.11019255006893758
OCA2,0.11019067406576488
NEGR1,0.11015847707828735
PIP,0.11011264252117392
NIPAL2,0.11005036963610887
FBXO8,0.10995204005554193
PLXND1,0.10989038199345535
ZBTB18,0.10987702017408701
YWHAQ,0.10987529529337337
CTRB2,0.10986894577273976
DZIP1,0.10967668441722789
LGALS9,0.10962819476632757
TNMD,0.10952056634497254
AJAP1,0.10946856611963995
EDEM1,0.10941155521019164
GBP2,0.10937868338440604
SPRY4,0.10934992128396759
MYRIP,0.10934847707750522
IL12RB2,0.1093084197092411
RABGGTA,0.10929065634846713
RGS17,0.1092273900303451
ROBO1,0.10916532039720483
EDN3,0.10916157294856232
FAM220A,0.10904029824033801
SLC39A2,0.10903209036137373
CDC42SE1,0.10902180841798642
HMGN3,0.10898588914457064
AC004951.6,0.10898416922850829
RHOC,0.10896946383598705
IFNL1,0.10896898057156179
SYPL1,0.10895847245910484
SS18L2,0.1087952294558549
SLC16A1,0.10877204251603911
KCNB2,0.10875519554883051
ZNF7,0.108656583190237
AC253572.1,0.10853149942710047
MRPL33,0.10848273858851809
GSDMA,0.10844526864442305
BMP7,0.10843899525256173
ELAVL2,0.10840780882959966
PPP1CB,0.10839595970069538
PI15,0.10831502612173383
FANCC,0.10822004327383095
ZNF641,0.10820047773624966
MPP1,0.10818273267158862
SEC11A,0.10809710988855548
RBFOX2,0.10808926779701944
PRMT1,0.10804462953075122
SDHB,0.10798686330062479
C4ORF19,0.10796999105808486
NUMB,0.107965622273264
CMBL,0.10794316690687095
FAM13A,0.1078710254300998
ST8SIA4,0.10786067829063833
IKZF1,0.10783180378251223
FAM110B,0.10782876237010391
STUB1,0.10774934694208504
RPIA,0.10772171002933939
SARM1,0.10771513409230238
C20ORF96,0.10768405315749047
CHIC1,0.10759559475674202
PKD2,0.10742827626495055
CCDC74B,0.10740234681907546
PPP1CA,0.10730626675679455
ZBTB8A,0.10728882290567565
LAMP1,0.10725172654168191
GRB7,0.10714717414703923
APOE,0.10707811349184593
SOX9,0.10707304244534721
SLC9A4,0.10707133212097497
FGFBP1,0.10705975195379203
SLCO1B1,0.10695621396501598
ABCC4,0.1069311018127258
ARL8B,0.10692343414177585
BRK1,0.10688772446914696
BCAS4,0.1068764823382986
ANKRD50,0.1068748939702096
CELF1,0.10685903742954439
BTF3,0.10683877265734398
GGT1,0.10667821460312965
KNOP1,0.10658255067699363
AMPD1,0.10656277206011311
FBXO17,0.1065627640663358
RWDD3,0.10646626590480657
THAP2,0.10645763283133447
RPS10,0.10645528497384138
ATOX1,0.10644082231453178
SLC25A11,0.10643140685694946
SHC3,0.10634490766194826
FCGBP,0.10632608125603293
TANGO6,0.1063158464510065
ALDH1A1,0.10631463667729679
BLACAT1,0.10614548164780307
KCNJ6,0.10612727324901916
SOCS1,0.10604833863816332
C2CD4B,0.1060055994641686
CNOT6L,0.10598350730933481
MARVELD2,0.10582566547801386
POMP,0.10579978578291127
BCL11B,0.10577578813922595
ASCL4,0.1057589220374025
BLNK,0.10574831481729075
MSANTD3,0.10569829478577475
CCT8,0.10565555292457496
TINAG,0.10563066571259777
SYT1,0.10557578352653685
CD79A,0.10556974206180458
PLLP,0.10556956724866146
KSR2,0.1054935097138266
ZBP1,0.10544588670002408
CAPZA2,0.10536126498802478
LIPE-AS1,0.10535607299203786
GFI1B,0.10533217546670015
SFN,0.10530110967625506
GPLD1,0.1052509937511183
CAPN2,0.10520755141540172
AGRP,0.1051616171316645
KCNN3,0.10515839701636764
EBF1,0.1050811917308474
SNX9,0.10507740190537274
CYP27B1,0.10507285590520732
NANOG,0.10506861848152282
KCTD15,0.10500004738732682
CSTB,0.10494097720802498
OPHN1,0.10491765510342932
PGAM1,0.1049034089104377
SULT1A3,0.10488233197320218
VPS29,0.10481961107806415
YJEFN3,0.1047415222551411
PGC,0.10473619200268769
SNX8,0.10469743973980905
ZNF296,0.10468327891331186
DVL1,0.10466734005179457
PPP1R14B,0.1046112677522999
FGFBP2,0.10460401385130941
SLC35E1,0.10460307175872868
INHBB,0.10450363208314117
GNG13,0.10448752081795953
GYPC,0.10447187952260228
CAP1,0.10446066416169575
ALG6,0.10439095780543961
TFAP2B,0.10437535186749147
SMARCA2,0.10437343363556906
SDF2L1,0.10434033979520607
SLC25A10,0.10428565976755921
EFCAB6,0.10426951784358462
SPTBN4,0.10425034399008004
JMJD1C,0.10422234838564104
GSS,0.10416223202469521
GPR173,0.1041277308626582
CRISPLD1,0.10408836239793423
BLVRA,0.10408158312504046
CRISP2,0.10405725664291521
HCRTR1,0.10404440467457121
CFL1,0.10396608372980065
SSR4,0.10391515157781828
SAG,0.10389664214004046
TBC1D5,0.10389229223344498
NAB1,0.10382237902553865
TBC1D16,0.10374965364209404
ARHGEF28,0.10371836390330769
PDCD2,0.10368688480614707
VAPA,0.10366803103988609
NR1D1,0.10358533956448368
EIF1AX,0.10356109797377955
PLCXD1,0.10351608733167017
GRAMD1B,0.10351058226660004
H2AFY2,0.10350078091569578
GSN,0.10347108226813961
CNTNAP1,0.10335135412147023
CBLB,0.10333471459746224
C2CD2,0.10325711531779758
MPPED1,0.10325569979992533
PABPC4,0.10322485594529263
S100B,0.10314620165811328
IL24,0.1031160537909791
SLX1B,0.10309233444523802
P2RY11,0.10308939863732525
USP50,0.1030705619018365
TEX28,0.10305619131638072
NME8,0.10300136710570751
HGSNAT,0.10294632466480236
PRPSAP1,0.10288917925831159
KLF9,0.10275910111337005
TOMM22,0.10273223105646878
CEP95,0.10271072464594516
ZNF316,0.10266106935355224
MGST2,0.10265923823360368
PHLDB2,0.10265061321083507
APAF1,0.10260572391757006
MRPL23,0.10252296013163054
PNLDC1,0.10244691279748508
EFR3A,0.10238508048152822
ZNF23,0.10238191353813425
TACC2,0.10226054154181263
ITSN2,0.10224429326194884
GLI2,0.102155776580233
CDK5R1,0.10211686426620448
TUSC2,0.10201705936219724
FEZ2,0.10200341248265343
LNX2,0.10197431617332176
SMPD3,0.10195649743645674
EPS8,0.10195258555788467
RMDN3,0.10192610175431893
GRAMD4,0.10191062320776997
ATP2C2,0.10190957496347375
OXCT2,0.10189591259167974
ACOT12,0.10189431391853665
EIF3A,0.10187825605225842
LETMD1,0.10185929696054785
ATP6V0C,0.10185529396583959
CHMP4B,0.10182305750065157
GDPD1,0.10164937529528995
LMAN1,0.1016092958546686
MAGEC1,0.10160754822916074
PCSK7,0.10160113249699337
KRTCAP3,0.10158030776694016
TBX4,0.10155350651902006
RAP1GAP,0.10151951471539311
RSL1D1,0.10147455391984794
NR2F1,0.10144313797712279
SLAMF1,0.10140359308304037
HBQ1,0.10138197259042742
TTC7A,0.10134924282337843
RP5-1085F17.3,0.1013197486665117
TMEM192,0.10127226461508054
EIF2A,0.10126674703350985
SNHG19,0.10126516222250084
ERGIC1,0.10123248233066029
DOCK2,0.10117354079110208
TXK,0.10117268948148295
LINC01116,0.10112691074672697
MESP2,0.10112137656034015
SYNJ2BP,0.10107391098327717
RYR2,0.10104111387146497
RP11-182L21.6,0.10102426089004479
SOD2,0.10101599698933295
PPFIA4,0.1010028888688187
COL21A1,0.10099477892021425
PPFIBP1,0.10095647574239786
CLTC,0.10095112203066237
YWHAH,0.10094967283541056
DSG2,0.10092681892870548
G3BP1,0.10086953174891011
ATOH8,0.10086538742833445
ELAVL4,0.10082210522321416
ARL6IP1,0.1008142464572509
CASS4,0.10080227028545863
EVPL,0.10074878642170515
ZNF25,0.10072906026766762
LMTK2,0.10072755322924287
TRAF2,0.10071161233142845
NAGLU,0.1007054038158669
RMDN2,0.10070116163436116
SLC1A1,0.10064593758119489
NAGK,0.10060153862633048
CBLC,0.10058669357813488
GPR183,0.10055444140630654
AAGAB,0.10054754446727782
LIMK1,0.10048728695120113
BCL10,0.10047050907287636
FADS6,0.10043393199105588
RASSF6,0.10038749919811485
MAFG,0.1003077195455937
LYPD3,0.10026878560383568
TSGA10IP,0.10021599595432418
PYHIN1,0.1001881287079806
CHCHD6,0.10011880262431383
MAP4K2,0.10004325772921996
UBTD1,0.10001957745246876
PAQR3,0.09998317692862002
TMEM14C,0.09998033253963223
RP11-468E2.4,0.09992878239904054
DSTN,0.0998834506458568
NPR2,0.09988250653655795
GANAB,0.09986509596411741
RND1,0.099824335162637
MICA,0.09981298440234077
ZCCHC9,0.09972680179913679
RBM18,0.09972502636093383
ACSS3,0.09967127379925367
TCN2,0.09966854604251696
MMEL1,0.09965346211448978
RP11-212I21.2,0.09962527775516583
FAM3B,0.09956044478461029
CLEC18B,0.09953802116478083
INHA,0.09953684639073374
CGN,0.09945458501312221
SNRPD1,0.09944169524406576
P2RY14,0.09930065310705427
DYNC2H1,0.0991909797982895
SSR2,0.09915627161669194
STK40,0.09914870410752252
GNGT1,0.09910944456550574
GBA,0.09908264806393341
ITGA10,0.09907047461107477
IGKV2D-28,0.09905999866813808
DKK3,0.09904263625581722
TRIM50,0.09903920315324899
FUT7,0.09901641166850772
SEMA6B,0.09901492290059372
DNAJB1,0.0989654690884696
EFNA5,0.09895576164905084
ARHGAP20,0.0989282377455995
TRIM62,0.09888679012075341
CLEC2B,0.09888019146519134
RPL22L1,0.09887561500408537
TMEM126A,0.09884828659349437
LMX1B,0.09883886962847899
MIF4GD,0.09883265248977235
APOBEC3B,0.0987971532137295
CYP2E1,0.0987913225521635
WASL,0.09874404083215416
FGF19,0.09870490876417382
CAPN10,0.0986984220165597
MAGEH1,0.09865986570389029
RFX3,0.09858477512714336
LIMA1,0.09858357328929868
RGL3,0.09853995745284666
KMO,0.09852885400745959
EXT1,0.09849947013469473
SASH1,0.09846124910670062
ADGRB1,0.09845789009086114
DPP7,0.09844260220933354
RLF,0.0984255965070962
TJP1,0.09835731407388548
TAOK3,0.09834232415743721
ZNF511,0.09829215609545339
DHRS7B,0.09826950164248732
EIF1B,0.09820813105945214
CAMK4,0.09820378219218895
ZNF780A,0.0982027275285842
MN1,0.09818397004117091
TTC9C,0.09816971296921839
SDS,0.09813194572591699
PHYHIP,0.0980975094974969
TNFRSF19,0.09808715964690173
EI24,0.09807349368995039
GXYLT2,0.09797134736892715
SNX3,0.09794762287770176
ALDH18A1,0.09792225165436086
UBE2E2,0.09784805449113698
PERM1,0.09784572993173035
STAT5B,0.09779013575654905
SEMA6C,0.09776122406189353
ARPIN,0.09773939464813197
PPM1E,0.09766417479193035
ZDHHC1,0.09763539742741012
WIPF2,0.09761905349388345
LIN28B,0.09758723421273774
INAFM2,0.09756697122314828
RUNDC3B,0.09755601327473096
GYS1,0.09752799208174512
COMMD5,0.09745986747511093
SLC26A11,0.09745669354442471
CSPG5,0.0974549737324995
SLC31A2,0.09743097256267386
NRARP,0.09743090096295348
S100A2,0.09739883698508667
MYLK,0.09736393065044902
TXNRD3,0.0973638342720079
AP2B1,0.09735839275225733
CDKN1A,0.09730568104730397
KCNK15,0.09728742911911759
NMT2,0.09727502805824251
MEI4,0.09723145194842026
SNX25,0.09721376330727871
FAM179B,0.09717025580478261
CCDC91,0.09710630986542651
CCPG1,0.09710223316727573
DUSP10,0.0970610039708577
ATP6V0B,0.09703814097632768
RILPL2,0.09703196334643122
DOCK11,0.09701295623248435
C3ORF33,0.09693257356291646
ACKR2,0.09692498830354002
EXT2,0.09691956098005883
RFK,0.0968962077887523
KDM8,0.09689093942580407
ARAP1,0.09688791988940954
SHANK3,0.09685304123800131
GSTM4,0.09685164612208863
TCF12,0.09684802328611763
DPYS,0.09683738215354953
FBXL16,0.09683680125651667
GNA14,0.09683460987965598
PYCARD,0.09682714863870623
CAPNS1,0.09680140267028836
IKBIP,0.09674920692221223
HABP2,0.0967368610517978
HAP1,0.09671915256392938
PPID,0.0966607728183344
OTUD6B,0.09636944867669822
FOXR1,0.09634039366134961
TMPRSS11E,0.09633947014271838
SH2B3,0.09628282317791059
TOMM34,0.0960084625990616
UBB,0.096006282196622
GNB3,0.0958512461834482
UCP3,0.09581101904779477
YWHAE,0.09580561494316242
PPP1R9B,0.0957583209326015
SNRPE,0.09574324476029583
PRDX2,0.09572456041746835
NCR3LG1,0.09564152009007787
RGS10,0.0956281962630412
TRAF7,0.0955966922992641
KLF6,0.09554938727194529
DNMBP,0.09547396285066301
UGT2B11,0.09541177591710814
BNIP2,0.09538912646157055
PRDX1,0.09537986674287446
S100P,0.09537729996658723
VENTX,0.09534247500389204
NXF3,0.09529661688658786
MAGED4,0.09522355839622715
IL26,0.09521871664907045
MMP28,0.09521717110903793
TCEAL1,0.09515005288756673
DCX,0.09514325458238937
FOXH1,0.09510833018842274
PLCZ1,0.09508118351622685
SERPINA5,0.09506186166969399
PDIA6,0.09503750985051751
GLUL,0.09501350216000082
FOXQ1,0.09499261981522433
STON1-GTF2A1L,0.09493600232328436
CEP112,0.09492610610597205
TNS3,0.09491426578984874
NUP62,0.09488683663696262
ARSB,0.09486693218119313
ASAH2,0.09484818714191268
HAS1,0.09484426985573313
RUNX3,0.09479112342702889
COL9A2,0.09472705497895006
SIGLEC9,0.09471649523427916
IRS2,0.09471043882131891
GPRIN1,0.09465642126028811
BMP2,0.09456042505617968
MORC4,0.09454789814908093
ARAP2,0.0945149840425234
G6PD,0.09451110947404373
ATP6V1G1,0.09444554265734928
ETV5,0.09442657150330735
PRRG2,0.0944074114213228
SLC46A1,0.09440189721834003
ARHGEF25,0.09438093066827574
PRKAG3,0.09434924168385561
CYP7B1,0.0943482023822394
AC092580.4,0.09421308327958583
TRIM25,0.09414501752599158
NOD1,0.09399773652742494
SLC15A4,0.09388854551294584
TRG-AS1,0.09383943910932452
EPS15,0.09381346243891964
SORL1,0.0937992871942619
NGLY1,0.09375586603486041
MOCS3,0.093717937188313
ZNF177,0.09363808825900655
CYP2S1,0.09352829771756177
ABCG5,0.09349393905699088
DUOXA1,0.09343172779688158
ACKR3,0.09342285139053907
DUSP8,0.09339189634367917
IRAK4,0.09335264381287789
RNH1,0.09334502642599096
IGHV1-3,0.09322972438952881
CYB5D2,0.09320712563248945
CSAG1,0.09318893153158037
CLTCL1,0.09317021114215818
NMT1,0.09314638238037282
ZCCHC3,0.09313678956816246
USP36,0.0930965407500991
RGPD3,0.09306873463442095
SNRPD3,0.09306289162595938
ID2,0.09304719561463692
GALE,0.09296063224417017
ARSA,0.09289409041260144
SFXN4,0.09283693771508389
ZNF768,0.0928286328597146
HNRNPA1L2,0.09276763543545347
IREB2,0.09271815808528105
STAT1,0.09261991592837393
HLA-C,0.09257691341636298
EZR,0.0925151075058378
DCAF4L1,0.09247205181798224
SPHKAP,0.09246231328832372
PTPMT1,0.09235637988411594
PRDX4,0.09230969691889312
RELN,0.09229068193531198
ANKRD29,0.09226290665200082
OTC,0.09225870729203145
ST3GAL1,0.09224665171214519
EOMES,0.09221457348728401
VIP,0.09218826798268664
SCT,0.09216615246342619
IRGQ,0.09215421895371817
DAPK3,0.09206022767925304
ZFP42,0.09203923521923252
RPS27L,0.09194716002735193
CA11,0.09194092656844188
NKIRAS1,0.09193667483057238
PAH,0.09193493548977094
NGEF,0.09189171200447166
SIN3A,0.09187978277057218
ANGPT4,0.09185496582487962
HOXB1,0.09185117013609656
KIF16B,0.0918456954361287
SGSH,0.09176755578310503
SDCBP,0.09174502779920857
KLRG1,0.0917276724462649
IL22RA2,0.09172417838497116
TMEM106B,0.09170887733891092
PGM2L1,0.09157754077874858
HTR7,0.09154966921465013
RPS29,0.09147590611776901
RHOG,0.09144631181563712
PLCE1,0.09142689831552109
DPYSL4,0.09138918031012655
SNX19,0.09129682000418785
SLC25A32,0.09128425154206316
CCSER2,0.09126514704764949
HGH1,0.09125572403099352
SNRPF,0.09114283342944707
MXD3,0.09114240752766273
PSMB2,0.09112950546385468
SLC7A5,0.09110472832662264
IGF2BP2,0.09110261695219835
PRELID3B,0.09107087497375754
PCGF2,0.09100046339793899
TNS4,0.09087942691068684
TCAP,0.09087406505340212
TRAF3,0.09086982366916507
DCTN3,0.09082014917153336
IL15RA,0.09079297608190517
PDCD6IP,0.09078989756995115
TEAD3,0.09075158131013616
PQLC2,0.09067811462242295
GLDC,0.09060453946079894
HAGHL,0.09058124122187713
DYNC2LI1,0.09057918380672991
JAG1,0.09057658597124252
KIAA0895L,0.09056692274724754
CREM,0.0905158300683806
XIAP,0.0904990881394393
LINC01003,0.0904412317428778
RAB32,0.09044118561474579
PIK3R6,0.09039837422174424
LPCAT4,0.09039527519011659
CCDC120,0.09037765976371775
ZRSR2,0.0903673787342002
GTF2H4,0.09030169484986961
ADGRG2,0.09029202644756062
ABHD15,0.09028545618307116
TMEM199,0.0902842663040978
ABHD16A,0.09024217827087833
TRAM1,0.09018948704770269
SERTAD4,0.0901787828742544
MANF,0.09017159013237197
CLCN7,0.09013620705514991
NDFIP1,0.09013554416951003
ENC1,0.0900818074837918
CPLX3,0.09003805428301148
OXNAD1,0.09001358495716733
C15ORF61,0.08994987395941789
NTAN1,0.0899422368376036
DDAH1,0.08974627480191855
AMOTL1,0.08967893808695737
PCDH11X,0.08964645464646626
MITF,0.08964429489760972
RBM23,0.0896200434497954
ARG2,0.0895166960903323
BLOC1S5,0.08951466920838513
RITA1,0.08950068885605106
MIER2,0.08947784210002874
PLK3,0.08942456664038656
SYT9,0.08934693113488451
RNGTT,0.0893353739166779
TNIP2,0.08930228685841346
ETV4,0.08924730428342464
TCTEX1D4,0.08921954898254514
TMEM69,0.08912001593824115
HSPA4,0.08900237562135915
AP2S1,0.08898099099583878
ALDH1L1,0.08897790841009467
LY9,0.08891501490941756
SERPINA3,0.0889144353712964
ABCG1,0.0888536390795025
UBE2L6,0.08879906751601785
PAIP2B,0.08879882935560152
EPB42,0.08876713612452092
PLXNA3,0.08872130410705004
TES,0.08850626261659811
PSMA2,0.08846534607559342
PRH1,0.08837858554360606
PTPRT,0.088376725973902
RAB8B,0.0883674924929514
TRPV5,0.0883642192873405
CDC42,0.08836310202326436
ZNF354A,0.08834292380721481
MAPK4,0.08833603930147843
ZBTB11,0.08832091957758426
PROCA1,0.08831301354704774
FSIP1,0.08830200969685459
IRF6,0.08816786816826266
RDX,0.08808060372983328
THPO,0.08805250791779573
ZNF846,0.08800767680199686
SLC23A1,0.08800034146791935
ZNF317,0.08798333402079564
ARNT,0.08794100462832799
CD84,0.08784748501835687
RALYL,0.08777614998843497
SERTAD3,0.08777503442772777
IL36B,0.08774475986764663
TNIP1,0.08774450889824115
CDK11B,0.08773625088949488
DCP1B,0.08765850791278018
REM1,0.08765560775223194
AP2A1,0.08764634056157561
TRPM2,0.08761057725457766
RTN3,0.08760953555084039
RNF139,0.08760459909540841
CCDC22,0.08758456917324142
TMEM19,0.0874189643183968
VASP,0.08741323100662934
SLC1A2,0.08738988288932448
HMGN2,0.08736373012775123
UST,0.08732521737299132
IQGAP2,0.08730498602198478
PVT1,0.08724625680143297
SCARB1,0.08723351095484477
TM9SF1,0.0872286641912689
TIMM17A,0.08719351458885571
SYTL5,0.08716034101045522
UBXN11,0.08707275912775736
RCOR2,0.08707272844716152
FOXA3,0.08705556248052759
KCTD1,0.08704522556252203
FGF18,0.08699720514114073
PTPN2,0.08670822232042208
CARD8,0.08667820492047207
AFAP1,0.08664509213132227
ZNF277,0.08655638919388264
LRP12,0.08653330957897404
IFFO1,0.0865087876648053
ZDBF2,0.08649043660953665
SLC29A3,0.08643318603625244
ARMC5,0.08637590344420243
CD9,0.08634557210594918
EMC3,0.0863127937868623
ARHGAP24,0.08623509628530762
PHF14,0.08620619281276826
GSTA4,0.08615622577872784
NKX3-2,0.08614832123170041
NFE2L1,0.08614557560214797
SLC10A2,0.08612087520665879
HMGCS2,0.08611423668767093
NDEL1,0.08598586361975524
FXYD3,0.08597561766072409
TUBGCP5,0.08596535510835945
PKP1,0.08583985166893282
SMAD1,0.0857867420148557
TBC1D12,0.08577211513986499
ADGRG1,0.08575524202046397
ARF6,0.08574204624720227
MFSD11,0.08571533104483953
MAPK8IP2,0.0857145240033731
BPHL,0.08570924692478796
MAGEA1,0.08567440142942084
DNMT3L,0.08562938286996513
OBSL1,0.08558931626423472
OSGIN2,0.08557606598265538
FLOT1,0.08555984946467299
DNM3OS,0.08555891066197252
OXT,0.08553901601778757
VPS37B,0.0855310451917436
METTL21B,0.08549409074640305
L1CAM,0.0854797537557006
TESPA1,0.08545015559109814
BLOC1S4,0.08536485347370137
XYLB,0.08534949017052351
CCL4,0.08533620424940491
KDM7A,0.08533318766684389
TRAPPC5,0.08530109494895821
FOXG1,0.08517902112636766
SLC26A2,0.08516064984605409
TPH2,0.08515185632555033
LRRFIP2,0.08512199876982263
COX19,0.08511769706188688
STC2,0.08508989214403134
PSMA8,0.0850570251495153
CHD5,0.08505272472631198
RALA,0.08500186030522483
BCKDHB,0.08497174485499248
LYST,0.08493718631796299
FFAR4,0.08489643068193498
CCT6A,0.08488408703690309
EIF3J-AS1,0.0848799568100454
PLEKHG4,0.08484333208186207
ARHGEF26,0.08480572568585398
STK4,0.08478996044444687
TCEAL6,0.08475177038794801
M1AP,0.08473248847523324
UBXN10,0.08468358249850483
CMTM5,0.084662665337365
QPRT,0.08459037518192825
FCMR,0.0845727883050959
NUCB2,0.0845462872464664
PRSS16,0.08453579740941136
RAB29,0.08450006961350065
KHDRBS1,0.08442302662326484
BBS12,0.08441877351170068
FYCO1,0.08439038043945946
ST6GALNAC5,0.08435113068814665
NMB,0.08432658713810515
CDH17,0.08429993454944673
HYKK,0.08425732228332072
SIT1,0.08425119132343944
GNG11,0.0841452961163176
SNX27,0.08413537806672666
SLC5A5,0.0840863039693529
CMAS,0.08408366223344471
ATP7A,0.08405116956564762
APLP2,0.08404956386093032
DCAKD,0.08399358235525434
SLC16A2,0.0839819349746711
NUDT19,0.08392803292539047
DPP8,0.08392655465322019
GABARAPL2,0.08384902836808361
SOS1,0.0837459805353028
FRMD4B,0.08374528408524273
PCED1A,0.08362712610873657
FBXO27,0.08362659917422832
NCOR2,0.08362537988631535
HECW1,0.08358483833426678
STRA6,0.0835833137345331
RP11-35G9.3,0.08350306610485589
SH3D19,0.08349948262149925
EWSR1,0.08349905106170319
BASP1,0.08343504448385974
KPNA7,0.08340495246614987
CTA-292E10.6,0.08339674926180485
