Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,MSigDB_Hallmark_2020::E2F Targets,-0.6154535855705761,-3.012359302199792,0.0,0.0,0.0,87/169,14.42%,NCAPD2;DEPDC1;RFC2;RPA3;SMC4;KIF18B;CDCA3;RFC1;ORC6;HUS1;KIF4A;SPC25;MLH1;RAD51C;RAD1;CDKN3;GINS3;SMC3;RPA1;GINS1;DCLRE1B;MKI67;RACGAP1;STAG1;PDS5B;MCM2;DLGAP5;SPAG5;MCM5;MMS22L;GINS4;RAD50;KIF22;PMS2;SMC1A;NUP205;CTCF;MELK;TRIP13;RPA2;LIG1;NOLC1;KIF2C;SMC6;DSCC1;CKS2;ORC2;ZW10;CENPM;POLE4;LBR;MSH2;CSE1L;MCM4;CCP110;MCM6;MCM7;PTTG1;RAD21;TIPIN;PPP1R8;ATAD2;SPC24;CCNB2;CENPE;DONSON;POP7;EIF2S1;CDKN1B;SSRP1;CBX5;PSMC3IP;KPNA2;NBN;CDC25B;SUV39H1;RAD51AP1;RFC3;CTPS1;UBE2S;TACC3;EXOSC8;MCM3;NUDT21;ASF1B;IPO7;RNASEH2A
prerank,GO_Biological_Process_2021::axonemal dynein complex assembly (GO:0070286),-0.9218241161432579,-2.998863642005968,0.0,0.0,0.0,17/23,1.36%,DNAH1;DNAH5;DNAH17;DNAAF3;DNAH8;DNAL1;CCDC39;DNAAF5;DNAI1;DNAH7;DNAI2;CCDC40;DRC1;DNAAF1;ZMYND10;CCDC65;CCDC63
prerank,GO_Biological_Process_2021::protein O-linked glycosylation (GO:0006493),-0.6676581514219192,-2.991468981145862,0.0,0.0,0.0,44/88,10.83%,MUC12;MUC17;MUC13;MUC21;MUC15;MUC3A;MUC20;GALNT7;GALNT15;GALNT8;POMGNT2;GALNT5;B3GALNT2;GALNT10;GALNT12;B3GNT2;GCNT3;GALNT2;GALNT14;GALNT9;GALNT16;GCNT4;GALNTL6;MUCL1;POMT2;B4GAT1;GALNT6;MUC6;MUC4;POMT1;GALNT11;A4GNT;C1GALT1;DPM3;FKTN;GALNT4;B3GNT4;TRAK1;DPM1;GALNT1;POMGNT1;FKRP;C1GALT1C1;POFUT1
prerank,GO_Biological_Process_2021::microtubule cytoskeleton organization involved in mitosis (GO:1902850),-0.6299941429457169,-2.9104990355053797,0.0,0.0,0.0,53/111,13.61%,CENPN;CENPK;CENPH;SKA1;NUSAP1;KNTC1;CENPQ;CENPP;CENPL;CENPI;CENPT;KIF4B;STIL;CENPO;KIF4A;NUF2;SPC25;B9D2;ERCC6L;ZWILCH;KIF3B;CENPF;CENPU;CENPC;DLGAP5;AURKC;SKA2;CLASP1;CKAP5;KIF2C;NUP133;BCCIP;BUB3;ITGB3BP;ZW10;NUP37;NDC80;CENPM;KIF18A;NDE1;DSN1;SPC24;TUBG2;CENPE;NUP160;NUP43;RCC2;SETD2;CENPA;TACC3;EFHC1;KIF2A;SPDL1
prerank,GO_Biological_Process_2021::DNA replication initiation (GO:0006270),-0.8186647668751891,-2.8981439347106086,0.0,0.0,0.0,24/29,13.32%,DBF4;RPA3;ORC4;ORC6;LRWD1;RPA4;TOPBP1;RPA1;MCM2;MCM8;NOC3L;MCM5;GMNN;RPA2;ORC3;MCM10;ORC2;POLE4;MCM4;MCM6;MCM7;CDC45;CDC34;MCM3
prerank,GO_Biological_Process_2021::cilium assembly (GO:0060271),-0.5432435889158592,-2.860310372048813,0.0,0.0,0.0,122/275,13.26%,DNAH5;CFAP70;DNAAF3;CFAP43;RSPH1;CCDC39;RSPH4A;DNAI2;CCDC40;DNAAF1;CFAP44;ZMYND10;CFAP54;ALMS1;CCDC65;CFAP206;MAK;SPAG16;CCDC113;TEKT4;WDPCP;CCDC96;GAS8;KIF27;CFAP221;TMEM17;RPGRIP1;ARL6;INTU;CFAP74;B9D2;CEP192;KIF3B;IFT27;CEP76;LZTFL1;HYLS1;TCTN1;KIAA0586;IFT81;CEP41;NPHP4;BBS7;MKS1;KIF24;TMEM237;CCDC28B;HAUS4;CEP164;TTC8;B9D1;TTC30B;TTBK2;TCTN3;IFT46;FUZ;CC2D2A;ARL13B;CEP83;TTC21B;BBS2;C2CD3;TEKT1;GALNT11;IFT43;RPGR;TMEM231;IFT52;STK36;MARK4;CEP131;NEDD1;CLASP1;CEP290;TEKT2;CKAP5;WDR19;IFT22;CENPJ;CEP89;KIF3A;CEP162;BBIP1;BBS10;TCTN2;SPATA6;AHI1;CLUAP1;CCNO;CDK5RAP2;CCP110;IFT88;PTPN23;TMEM138;FAM149B1;CDC14A;NDE1;ODF2;BBS5;POC1B;IFT74;CEP70;IQCB1;HAUS2;CEP63;TMEM216;TEKT3;NEK2;CEP250;IFT20;HSPB11;INPP5E;SDCCAG8;RAB23;PCM1;TBC1D32;HAUS5;SCLT1;AKAP9;TMEM67;PRKAR2B;RFX2
prerank,GO_Biological_Process_2021::mitotic spindle organization (GO:0007052),-0.5979375817324382,-2.8273915087479686,0.0,0.0,0.0,56/134,10.41%,CENPN;CENPK;PRC1;CENPH;SKA1;KNTC1;CENPQ;CENPP;CENPL;CENPI;CENPT;KIF4B;STIL;CENPO;KIF4A;NUF2;SPC25;B9D2;ERCC6L;ZWILCH;CEP192;KIF3B;CENPF;CENPU;TPX2;KIFC2;SMC3;CENPC;STAG1;DLGAP5;AURKC;SMC1A;SKA2;CLASP1;CKAP5;KIF2C;NUP133;BCCIP;BUB3;CCDC61;ITGB3BP;STAG2;ZW10;NUP37;NDC80;CENPM;KIF18A;NDE1;DSN1;AAAS;SPC24;TUBG2;CENPE;NUP160;NUP43;RCC2
prerank,GO_Biological_Process_2021::cilium-dependent cell motility (GO:0060285),-0.8673246218391342,-2.8137627486593564,0.0,0.0,0.0,16/22,7.00%,DNAH1;DNAH2;DNAH17;DNAH8;CCDC39;DNAH7;DRC1;DNAH3;CFAP44;CFAP54;CCDC65;TEKT4;GAS8;DNAAF2;TEKT1;TEKT2
prerank,GO_Biological_Process_2021::smoothened signaling pathway (GO:0007224),-0.7756714716351528,-2.78906800352553,0.0,0.0,0.0,17/31,7.79%,PTCHD1;DISP2;STIL;TMEM17;PKD2L1;IFT27;KIAA0586;DHH;B9D1;TTBK2;TCTN3;CC2D2A;ARL13B;TMEM231;EVC2;STK36;TCTN2
prerank,GO_Biological_Process_2021::centromere complex assembly (GO:0034508),-0.790998696344532,-2.7778466034066156,0.0,0.0,0.0,23/32,11.32%,CENPN;CENPK;CENPH;CENPQ;CENPP;CENPL;CENPI;CENPT;CENPO;OIP5;CENPF;CENPU;CENPW;CENPC;MIS18A;HJURP;MIS18BP1;DLGAP5;ITGB3BP;CENPM;CENPE;POGZ;CENPA
